-0.04756763787721124,
0.9816780784366942,
18.079513533042977,
13,0.8436713801370777,
0.7296121237897677,
0.2703878762102323,
0.21806079241173568,
5.514147794035886,
124.65997249221682,
0.8514273905323865,
0.7412917420406188,
0.25870825795938124,
0.021932532273283945,
2.6797231267966324,
117.60176153615323,
14,0.879893875797528,
0.7855450986164568,
0.21445490138354317,
-0.022438637593462433,
13.49655170556168,
191.22621635202768,
0.7537934994570563,
0.604870460175457,
0.395129539824543,
0.4734209166364918,
6.45642325571687,
198.67580425233592,
15,0.9167528713826937,
0.84630076292274,
0.15369923707725996,
-0.14785976613236843,
10.836471253166373,
192.28225167625945,
0.0,
0.0,
1.0,
-1.0,
0,
0,
16,0.8971668758126884,
0.8135109982970627,
0.18648900170293725,
-0.17141897951564178,
10.246724756707922,
175.46508150418563,
0.1456418033045841,
0.07854027531688701,
0.921459724683113,
-0.8020210430701687,
58.24693529598725,
154.8567162559638,
17,0.9628629459956973,
0.9283854455668719,
0.07161455443312814,
-0.04710817983335739,
4.217238240195637,
181.2811421862727,
0.0,
0.0,
1.0,
-0.798289786223278,
63.87266965630735,
103.48444822741658,
18,0.9242856286748335,
0.8592295997088997,
0.14077040029110033,
-0.11816110615708626,
5.31710655889361,
100.52592591241374,
0.08788355208535745,
0.04596140166107739,
0.9540385983389226,
1.3882388149034866,
26.36409378636613,
206.92219566591714,
19,0.9470702334743363,
0.899461923846421,
0.10053807615357901,
-0.06938520652286678,
4.8721321787384655,
120.70269240416008,
0.016864620288960873,
0.008504018667358051,
0.9914959813326419,
43.432742846019075,
32.30491001400409,
278.679042279747,
20,0.8941478378302161,
0.8085600122857433,
0.19143998771425674,
-0.11222419522559474,
14.73132042853145,
286.7250461047155,
0.8541295675101117,
0.745398033924441,
0.25460196607555896,
-0.009589229289737601,
3.3540336249642704,
147.0975219813474,
21,0.9711282584435775,
0.9438768888476871,
0.05612311115231294,
-0.0324816917301426,
1.704133273443458,
150.73368947120468,
0.33446472800660487,
0.20081515752368362,
0.7991848424763164,
0.15562586513743326,
32.233911592348015,
320.86642139054777,
22,0.9625366720393692,
0.9277789836981063,
0.0722210163018937,
-0.018376557419623425,
3.5836799869106057,
179.80175440880305,
0.0,
0.0,
1.0,
-0.7397379912663755,
85.82125732451217,
133.31115065288344,
23,0.928345457457029,
0.8662730577842014,
0.13372694221579862,
0.020724209456066026,
3.2337003293725335,
92.92679284834205,
0.7147314698104348,
0.5560950517515733,
0.44390494824842675,
0.017860315501070683,
5.2250996953608455,
84.26300171053526,
24,0.856381285482269,
0.748834619975075,
0.25116538002492494,
0.23040443021276816,
5.4449457103070955,
89.3407700738373,
0.8981612808489751,
0.8151476847183362,
0.1848523152816638,
-0.007541455399036635,
1.9679764025553408,
90.66404273991203,
25,0.908577248068199,
0.8324705037163935,
0.16752949628360647,
0.12311647234334082,
4.72721959638206,
66.13899215649081,
0.4361326242906599,
0.27888082523164,
0.7211191747683601,
2.1624137513341544,
7.526745193723517,
43.626966722199974,
